customer_city,item_revenue,share,cum_share,rank
Sanclerlandia,419.79,3.1879475373540415e-05,0.9719402217712002,1965
Cocalinho,418.87,3.1809609208687376e-05,0.9719720313804089,1966
Cristalia,418.70000000000005,3.179669915648627e-05,0.9720038280795654,1967
Alto Boa Vista,418.0,3.174354011801113e-05,0.9720355716196835,1968
Gandu,417.7,3.1720757672950355e-05,0.9720672923773565,1969
Caraiba,416.89,3.165924507128627e-05,0.9720989516224278,1970
Baianopolis,416.3,3.161443959600008e-05,0.9721305660620237,1971
Palma,415.89,3.1583303587750356e-05,0.9721621493656115,1972
Martinho Campos,415.2,3.153090396411058e-05,0.9721936802695756,1973
Bandeira Do Sul,414.9,3.1508121519049804e-05,0.9722251883910947,1974
Irai De Minas,414.89,3.1507362104214447e-05,0.972256695753199,1975
Travessao,414.09000000000003,3.144660891738572e-05,0.9722881423621164,1976
Presidente Olegario,412.91,3.135699796681334e-05,0.9723194993600832,1977
Santa Margarida,412.79999999999995,3.1348644403624386e-05,0.9723508480044868,1978
Santa Maria Da Boa Vista,412.08,3.129396653547853e-05,0.9723821419710222,1979
Alto Piquiri,412.0,3.128789121679566e-05,0.972413429862239,1980
Astorga,411.77,3.12704246755824e-05,0.9724447002869145,1981
Dores Do Rio Preto,411.76,3.1269665260747045e-05,0.9724759699521753,1982
Sao Jose Do Ouro,411.38,3.12408074970034e-05,0.9725072107596724,1983
Bertolinia,411.0,3.121194973325975e-05,0.9725384227094056,1984
Brejo Da Madre De Deus,410.8,3.119676143655257e-05,0.9725696194708422,1985
Lagoa Real,410.0,3.1136008249723836e-05,0.972600755479092,1986
Porto Alegre Do Norte,410.0,3.1136008249723836e-05,0.9726318914873417,1987
Senador Guiomard,409.98,3.113448942005312e-05,0.9726630259767618,1988
Jucurucu,409.98,3.113448942005312e-05,0.9726941604661818,1989
Aurea,409.5,3.109803750795588e-05,0.9727252585036898,1990
Rodeiro,409.4,3.109044335960229e-05,0.9727563489470494,1991
Mondai,409.0,3.1060066766187926e-05,0.9727874090138157,1992
Narandiba,408.97999999999996,3.1058547936517204e-05,0.9728184675617522,1993
Santa Cruz Da Conceicao,408.9,3.1052472617834334e-05,0.97284952003437,1994
Portalegre,408.8,3.104487846948074e-05,0.9728805649128395,1995
Terra Nova Do Norte,408.8,3.104487846948074e-05,0.972911609791309,1996
Martins Soares,408.78999999999996,3.1044119054645384e-05,0.9729426539103636,1997
Japura,408.5,3.102209602441997e-05,0.9729736760063881,1998
Bom Jesus Do Tocantins,407.9,3.0976531134298424e-05,0.9730046525375223,1999
Joao Ramalho,407.89,3.0975771719463067e-05,0.9730356283092418,2000
Capitao Leonidas Marques,407.78,3.096741815627411e-05,0.9730665957273981,2001
Paramirim,407.67999999999995,3.095982400792052e-05,0.973097555551406,2002
Itaipava,406.84,3.0896033161750354e-05,0.9731284515845677,2003
Santo Antonio Do Jacinto,406.59000000000003,3.087704779086638e-05,0.9731593286323585,2004
Silveiras,406.5,3.0870213057348146e-05,0.9731901988454159,2005
Capitao Poco,405.38,3.078515859578793e-05,0.9732209840040117,2006
Pontalina,405.0,3.075630083204428e-05,0.9732517403048437,2007
Rodelas,404.9,3.074870668369069e-05,0.9732824890115275,2008
Sao Paulo Das Missoes,404.87,3.074642843918461e-05,0.9733132354399666,2009
Panorama,404.39,3.070997652708737e-05,0.9733439454164937,2010
Tucuma,404.25,3.0699344719392346e-05,0.9733746447612132,2011
Werneck,403.89,3.0672005785319415e-05,0.9734053167669985,2012
Jacui,403.74,3.066061456278903e-05,0.9734359773815613,2013
Nova Brasilandia D'Oeste,402.79999999999995,3.058922956826527e-05,0.9734665666111295,2014
Lontras,402.5,3.05664471232045e-05,0.9734971330582527,2015
Bom Repouso,402.29,3.055049941166196e-05,0.9735276835576644,2016
Agua Branca,401.69,3.050493452154041e-05,0.9735581884921859,2017
General Carneiro,401.48,3.0488986809997872e-05,0.9735886774789959,2018
Brauna,400.78999999999996,3.0436587186358087e-05,0.9736191140661823,2019
Ipubi,400.47,3.04122859116266e-05,0.9736495263520939,2020
Sao Sebastiao Do Passe,399.89,3.036823985117577e-05,0.973679894591945,2021
Mata,399.85,3.0365202191834335e-05,0.9737102597941368,2022
Rio Branco Do Sul,399.67,3.035153272479787e-05,0.9737406113268616,2023
Sao Miguel Do Guapore,399.44,3.0334066183584608e-05,0.9737709453930452,2024
Ibitira,399.0,3.0300651930828808e-05,0.9738012460449761,2025
Embauba,399.0,3.0300651930828808e-05,0.973831546696907,2026
Itupiranga,399.0,3.0300651930828808e-05,0.9738618473488379,2027
Sao Miguel Do Gostoso,398.9,3.0293057782475215e-05,0.9738921404066203,2028
Nova Santa Rosa,398.88,3.02915389528045e-05,0.9739224319455732,2029
Riolandia,398.79999999999995,3.0285463634121623e-05,0.9739527174092073,2030
Nova Fatima,398.69,3.0277110070932676e-05,0.9739829945192783,2031
Ituacu,398.5,3.0262681189060853e-05,0.9740132572004674,2032
Clementina,397.54,3.0189777364866378e-05,0.9740434469778323,2033
Machadinho D'Oeste,396.98,3.014725013408627e-05,0.9740735942279664,2034
Candido Sales,396.78999999999996,3.013282125221444e-05,0.9741037270492185,2035
Elias Fausto,396.4,3.0103204073635435e-05,0.9741338302532921,2036
Seringueiras,395.99,3.0072068065385714e-05,0.9741639023213575,2037
Erval Grande,395.9,3.006523333186748e-05,0.9741939675546893,2038
Capinzal Do Norte,395.0,2.9996885996685163e-05,0.974223964440686,2039
Uaua,393.98,2.9919425683478534e-05,0.9742538838663696,2040
Santo Antonio Das Missoes,393.89,2.99125909499603e-05,0.9742837964573196,2041
Guaranta Do Norte,393.87,2.991107212028958e-05,0.9743137075294398,2042
Balneario Rincao,393.0,2.9845003029613337e-05,0.9743435525324694,2043
Piedade Dos Gerais,392.88,2.983589005158903e-05,0.974373388422521,2044
Cameta,392.8,2.9829814732906156e-05,0.9744032182372538,2045
Santana Do Araguaia,392.79999999999995,2.9829814732906152e-05,0.9744330480519867,2046
Dom Silverio,392.24,2.9787287502126044e-05,0.9744628353394889,2047
Chapada Gaucha,391.69,2.9745519686181293e-05,0.974492580859175,2048
Diamante Do Norte,391.25,2.9712105433425492e-05,0.9745222929646085,2049
Carambei,390.8,2.9677931765834333e-05,0.9745519708963742,2050
Iraquara,390.79999999999995,2.9677931765834327e-05,0.97458164882814,2051
Amanari,390.0,2.9617178579005602e-05,0.974611266006719,2052
Governador Celso Ramos,389.97,2.9614900334499528e-05,0.9746408809070535,2053
Alto Parana,389.9,2.960958443065201e-05,0.9746704904914841,2054
Tabatinga,389.69,2.959363671910947e-05,0.9747000841282032,2055
Confins,389.0,2.954123709546969e-05,0.9747296253652986,2056
Ipaporanga,388.9,2.9533642947116097e-05,0.9747591590082457,2057
Pitimbu,388.9,2.9533642947116097e-05,0.9747886926511928,2058
Sao Felix De Minas,388.9,2.9533642947116097e-05,0.97481822629414,2059
Ibiraci,388.8,2.9526048798762508e-05,0.9748477523429387,2060
Sao Romao,388.49,2.9502506938866376e-05,0.9748772548498776,2061
Agua Limpa,388.0,2.946529561193378e-05,0.9749067201454896,2062
Piritiba,387.79,2.944934790039124e-05,0.97493616949339,2063
Florai,387.39,2.941897130697687e-05,0.9749655884646969,2064
Nova Bassano,387.24,2.9407580084446486e-05,0.9749949960447813,2065
Capitolio,386.89,2.9381000565208916e-05,0.9750243770453465,2066
Diamantino,386.49,2.9350623971794554e-05,0.9750537276693183,2067
Rio Real,386.0,2.9313412644861954e-05,0.9750830410819632,2068
Guaraniacu,385.96999999999997,2.9311134400355877e-05,0.9751123522163635,2069
Campos Verdes,385.6,2.928303605144759e-05,0.9751416352524149,2070
Oiapoque,385.0,2.9237471161326044e-05,0.9751708727235763,2071
Vicentinopolis,384.79999999999995,2.9222282864618856e-05,0.9752000950064409,2072
Munhoz,384.67,2.9212410471759194e-05,0.9752293074169126,2073
Reserva Do Cabacal,383.9,2.915393552943654e-05,0.9752584613524421,2074
Sao Joao Evangelista,383.76,2.914330372174151e-05,0.9752876046561638,2075
Rio Azul,383.7,2.9138747232729358e-05,0.9753167434033966,2076
Iapu,383.15,2.9096979416784603e-05,0.9753458403828134,2077
Ibiam,382.99,2.908482877941886e-05,0.9753749252115927,2078
Propria,382.89,2.9077234631065268e-05,0.9754040024462238,2079
Ceu Azul,382.56,2.9052173941498418e-05,0.9754330546201653,2080
Nova Alvorada Do Sul,380.85,2.892231400465201e-05,0.9754619769341699,2081
Juruaia,380.78000000000003,2.89169981008045e-05,0.9754908939322707,2082
Mendonca,380.27000000000004,2.8878267944201183e-05,0.9755197722002149,2083
Virgolandia,380.0,2.8857763743646483e-05,0.9755486299639585,2084
Irape,379.98,2.8856244913975767e-05,0.9755774862088725,2085
Anadia,379.89,2.8849410180457533e-05,0.975606335619053,2086
Ipu,379.88,2.8848650765622175e-05,0.9756351842698185,2087
Balneario Arroio Do Silva,379.88,2.8848650765622175e-05,0.9756640329205841,2088
Manga,378.8,2.8766633963403392e-05,0.9756927995545476,2089
Tupancireta,378.77,2.8764355718897312e-05,0.9757215639102664,2090
Mata Grande,378.65,2.8755242740873e-05,0.9757503191530073,2091
Juara,378.49,2.8743092103507258e-05,0.9757790622451108,2092
Cruzilia,377.9,2.869828662822107e-05,0.975807760531739,2093
Apodi,377.89,2.869752721338571e-05,0.9758364580589524,2094
Sud Mennucci,377.87,2.869600838371499e-05,0.9758651540673361,2095
Colombia,377.72,2.8684617161184606e-05,0.9758938386844973,2096
Joviania,376.97,2.8627661048532674e-05,0.9759224663455458,2097
Santo Antonio Do Amparo,376.72,2.8608675677648697e-05,0.9759510750212235,2098
Cidelandia,375.96,2.85509601501614e-05,0.9759796259813737,2099
Sao Vicente Ferrer,375.89,2.8545644246313885e-05,0.9760081716256199,2100
Tucunduva,374.99,2.8477296911131567e-05,0.9760366489225311,2101
Passira,374.98,2.847653749629621e-05,0.9760651254600273,2102
Chapada Do Norte,373.9,2.839452069407742e-05,0.9760935199807214,2103
Adolfo,373.8,2.838692654572383e-05,0.9761219069072671,2104
Campos Altos,373.68,2.8377813567699523e-05,0.9761502847208348,2105
Itapemirim,372.70000000000005,2.8303390913834333e-05,0.9761785881117486,2106
Mendes Pimentel,372.69,2.8302631498998968e-05,0.9762068907432476,2107
Amelia Rodrigues,372.39,2.8279849053938195e-05,0.9762351705923016,2108
Valentim Gentil,372.03000000000003,2.825251011986527e-05,0.9762634231024214,2109
Cambara Do Sul,372.0,2.825023187535919e-05,0.9762916733342968,2110
Caldas Do Jorro,370.0,2.8098348908287368e-05,0.976319771683205,2111
Aquiraz,370.0,2.8098348908287368e-05,0.9763478700321133,2112
Bandeirantes Do Tocantins,369.98,2.809683007861665e-05,0.976375966862192,2113
Indiara,369.90999999999997,2.8091514174769133e-05,0.9764040583763668,2114
Antonio Cardoso,369.89,2.8089995345098414e-05,0.9764321483717119,2115
Carmo Da Mata,369.8,2.8083160611580183e-05,0.9764602315323234,2116
Remanso,369.69,2.8074807048391233e-05,0.9764883063393718,2117
Altaneira,369.6,2.8067972314873002e-05,0.9765163743116867,2118
Pingo-D'Agua,369.48,2.8058859336848694e-05,0.9765444331710236,2119
Centenario Do Sul,369.13,2.8032279817611124e-05,0.9765724654508412,2120
Pindorama,368.9,2.8014813276397863e-05,0.9766004802641176,2121
Quitandinha,368.9,2.8014813276397863e-05,0.976628495077394,2122
Paulo Jacinto,368.89,2.8014053861562505e-05,0.9766565091312556,2123
Conceicao Do Tocantins,367.97,2.794418769670947e-05,0.9766844533189523,2124
Santa Rita De Minas,367.67,2.792140525164869e-05,0.9767123747242039,2125
Francisco Badaro,367.46,2.790545754010615e-05,0.976740280181744,2126
Canhotinho,367.0,2.787052445767963e-05,0.9767681507062016,2127
Agua Doce Do Norte,365.48,2.7755093402705046e-05,0.9767959057996043,2128
Guidoval,364.9,2.7711047342254214e-05,0.9768236168469465,2129
Santa Tereza Do Oeste,364.9,2.7711047342254214e-05,0.9768513278942887,2130
Rio Do Oeste,364.89,2.7710287927418857e-05,0.9768790381822162,2131
Santanesia,364.5,2.7680670748839852e-05,0.9769067188529651,2132
Itau De Minas,364.45,2.7676873674663056e-05,0.9769343957266398,2133
Acari,364.0,2.7642700007071894e-05,0.9769620384266469,2134
Japira,363.79,2.7626752295529355e-05,0.9769896651789424,2135
Pedro Canario,363.78999999999996,2.762675229552935e-05,0.9770172919312379,2136
Itinga,363.5,2.760472926530394e-05,0.9770448966605032,2137
Maximiliano De Almeida,363.49,2.760396985046858e-05,0.9770725006303537,2138
Madre De Deus De Minas,362.96,2.7563720864194546e-05,0.9771000643512179,2139
Camocim De Sao Felix,362.9,2.7559164375182392e-05,0.977127623515593,2140
Piedade Do Rio Grande,362.78,2.755005139715808e-05,0.9771551735669902,2141
Maripa,361.96999999999997,2.748853879549399e-05,0.9771826621057857,2142
Reboucas,361.27,2.7435379757018855e-05,0.9772100974855428,2143
Junqueiro,360.89,2.740652199327521e-05,0.9772375040075361,2144
Candido De Abreu,360.8,2.7399687259756977e-05,0.9772649036947958,2145
Flores,360.6,2.7384498963049796e-05,0.9772922881937588,2146
Ponto Novo,360.0,2.733893407292825e-05,0.9773196271278317,2147
Alvorada D'Oeste,359.98,2.733741524325753e-05,0.977346964543075,2148
Sao Joao Batista Do Gloria,359.6,2.7308557479513887e-05,0.9773742731005546,2149
Chorozinho,359.0,2.7262992589392336e-05,0.977401536093144,2150
Abadia Dos Dourados,358.9,2.7255398441038744e-05,0.977428791491585,2151
Taquaracu De Minas,358.0,2.7187051105856423e-05,0.9774559785426908,2152
Alvaro De Carvalho,358.0,2.7187051105856423e-05,0.9774831655937967,2153
Ribeirao Do Sul,357.9,2.717945695750283e-05,0.9775103450507542,2154
Afranio,357.9,2.717945695750283e-05,0.9775375245077117,2155
Peixoto De Azevedo,357.7,2.716426866079565e-05,0.9775646887763725,2156
Morpara,357.12,2.7120222600344822e-05,0.9775918089989728,2157
Goncalves,356.9,2.710351547396692e-05,0.9776189125144468,2158
Indiapora,356.67,2.7086048932753663e-05,0.9776459985633795,2159
Sales,356.52,2.7074657710223275e-05,0.9776730732210898,2160
Caravelas,356.4,2.7065544732198963e-05,0.977700138765822,2161
Tangara,354.9,2.6951632506895096e-05,0.9777270903983288,2162
Jari,354.8,2.6944038358541507e-05,0.9777540344366874,2163
Redentora,354.59000000000003,2.6928090646998968e-05,0.9777809625273344,2164
Florida Paulista,353.79,2.6867337460170236e-05,0.9778078298647945,2165
Quintana,353.0,2.6807343688176866e-05,0.9778346372084827,2166
Sucesso,352.9,2.6799749539823273e-05,0.9778614369580225,2167
Rio Maria,352.88,2.6798230710152554e-05,0.9778882351887327,2168
Fundao,352.8,2.6792155391469684e-05,0.9779150273441242,2169
Caiaponia,352.78,2.6790636561798962e-05,0.9779418179806859,2170
Sao Jorge Do Ivai,352.52,2.6770891776079627e-05,0.977968588872462,2171
Montalvania,352.2,2.6746590501348134e-05,0.9779953354629634,2172
Capela De Santana,352.0,2.6731402204640953e-05,0.978022066865168,2173
Itapura,351.87,2.6721529811781287e-05,0.9780487883949798,2174
Serra Dos Aimores,351.81999999999994,2.6717732737604484e-05,0.9780755061277174,2175
Tres Fronteiras,350.39,2.6609136416148135e-05,0.9781021152641336,2176
Ibipitanga,349.98,2.6578000407898415e-05,0.9781286932645415,2177
Marechal Deodoro,349.9,2.6571925089215538e-05,0.9781552651896308,2178
Boa Vista Das Missoes,349.9,2.6571925089215538e-05,0.9781818371147201,2179
Bequimao,349.9,2.6571925089215538e-05,0.9782084090398093,2180
Paripueira,349.9,2.6571925089215538e-05,0.9782349809648986,2181
Governador Portela,349.8,2.656433094086195e-05,0.9782615452958394,2182
Arneiroz,349.6,2.6549142644154768e-05,0.9782880944384835,2183
Taciba,348.98,2.6502058924362502e-05,0.9783145964974079,2184
Carinhanha,348.9,2.6495983605679625e-05,0.9783410924810136,2185
Tomazina,348.8,2.6488389457326036e-05,0.9783675808704709,2186
Forquilha,348.47,2.6463328767759186e-05,0.9783940441992387,2187
Sao Roque Do Canaa,348.0,2.6427636270497308e-05,0.9784204718355092,2188
Augusto Correa,347.99,2.6426876855661947e-05,0.9784468987123648,2189
Massaranduba,347.86,2.641700446280228e-05,0.9784733157168276,2190
Bandeira,347.71,2.640561324027189e-05,0.9784997213300679,2191
Moncoes,346.98,2.635017595729068e-05,0.9785260715060252,2192
Governador Eugenio Barros,346.32,2.6300054578156975e-05,0.9785523715606034,2193
Pedra Azul,346.12,2.6284866281449794e-05,0.9785786564268848,2194
Serrania,345.89,2.6267399740236532e-05,0.978604923826625,2195
Moreira Sales,345.67,2.625069261385863e-05,0.9786311745192389,2196
Ouvidor,345.0,2.6199811819889573e-05,0.9786573743310587,2197
Serra Azul De Minas,344.99,2.619905240505421e-05,0.9786835733834638,2198
Tombos,344.79,2.618386410834703e-05,0.9787097572475721,2199
Aratuba,343.9,2.6116276188000068e-05,0.9787358735237601,2200
Indiana,343.89,2.611551677316471e-05,0.9787619890405332,2201
Dom Eliseu,343.87,2.611399794349399e-05,0.9787881030384767,2202
Pongai,343.8,2.610868203964648e-05,0.9788142117205164,2203
Timburi,343.3,2.607071129787852e-05,0.9788402824318143,2204
Sertania,343.29,2.6069951883043163e-05,0.9788663523836973,2205
Monte Verde,343.1,2.605552300117134e-05,0.9788924079066985,2206
Ascurra,342.6,2.6017552259403384e-05,0.9789184254589579,2207
Imaculada,340.89,2.588769232255697e-05,0.9789443131512805,2208
Cambuquira,340.76,2.5877819929697305e-05,0.9789701909712102,2209
Santa Clara Do Sul,339.99,2.5819344987374654e-05,0.9789960103161975,2210
Pacuja,339.95000000000005,2.581630732803322e-05,0.9790218266235255,2211
Apuiares,339.89,2.581175083902106e-05,0.9790476383743646,2212
Itacarambi,339.79,2.5804156690667473e-05,0.9790734425310552,2213
Nova Lacerda,339.74,2.5800359616490676e-05,0.9790992428906717,2214
Carnaubais,339.0,2.57441629186741e-05,0.9791249870535904,2215
Tocos,338.9,2.5736568770320506e-05,0.9791507236223608,2216
Coroaci,338.9,2.5736568770320506e-05,0.9791764601911311,2217
Jundiai Do Sul,337.97,2.5665943190632112e-05,0.9792021261343218,2218
Sao Domingos Do Prata,337.89,2.5659867871949236e-05,0.9792277860021937,2219
Nipoa,337.8,2.5653033138431008e-05,0.9792534390353321,2220
Jumirim,337.6,2.5637844841723827e-05,0.9792790768801739,2221
Arroio Grande,336.77,2.5574813410389015e-05,0.9793046516935843,2222
Tejupa,335.18,2.5454066451566916e-05,0.9793301057600359,2223
Palmeiras De Goias,334.8,2.5425208687823273e-05,0.9793555309687237,2224
Macedonia,334.21000000000004,2.5380403212537087e-05,0.9793809113719363,2225
Dom Pedro,333.77,2.534698895978128e-05,0.979406258360896,2226
Satuba,333.73,2.5343951300439848e-05,0.9794316023121965,2227
Xambioa,333.67999999999995,2.5340154226263045e-05,0.9794569424664228,2228
Balneario Barra Do Sul,333.4,2.5318890610872994e-05,0.9794822613570336,2229
Santa Monica,332.88,2.527940103943432e-05,0.9795075407580731,2230
Guaruja Do Sul,331.44,2.5170045303142607e-05,0.9795327108033762,2231
Cumaru,330.99,2.5135871635551448e-05,0.9795578466750118,2232
Constantina,330.0,2.5060689566850893e-05,0.9795829073645786,2233
Monsenhor Tabosa,329.8,2.5045501270143712e-05,0.9796079528658488,2234
Tanque Novo,329.59000000000003,2.5029553558601173e-05,0.9796329824194074,2235
Iacanga,329.39,2.5014365261893988e-05,0.9796579967846694,2236
Jambeiro,329.26,2.500449286903432e-05,0.9796830012775384,2237
Hulha Negra,329.0,2.4984748083314983e-05,0.9797079860256217,2238
Uniao,329.0,2.4984748083314983e-05,0.979732970773705,2239
Santa Terezinha De Itaipu,328.94,2.4980191594302826e-05,0.9797579509652993,2240
Arenapolis,328.85,2.49733568607846e-05,0.9797829243221601,2241
Sao Goncalo Do Rio Preto,328.19,2.4923235481650894e-05,0.9798078475576417,2242
Nova Ipixuna,328.0,2.490880659977907e-05,0.9798327563642415,2243
Ribeirao Do Pinhal,328.0,2.490880659977907e-05,0.9798576651708413,2244
Jesuania,327.98,2.4907287770108355e-05,0.9798825724586114,2245
Bento De Abreu,327.98,2.4907287770108355e-05,0.9799074797463816,2246
Lavinia,326.8,2.4817676819535976e-05,0.9799322974232011,2247
Pendencias,326.5,2.4794894374475203e-05,0.9799570923175756,2248
Goianinha,325.3,2.470376459423211e-05,0.9799817960821697,2249
Vieiras,325.0,2.4680982149171335e-05,0.9800064770643189,2250
Serrolandia,325.0,2.4680982149171335e-05,0.980031158046468,2251
Pedrao,325.0,2.4680982149171335e-05,0.9800558390286171,2252
Montanhas,325.0,2.4680982149171335e-05,0.9800805200107663,2253
Jucas,325.0,2.4680982149171335e-05,0.9801052009929154,2254
Botupora,325.0,2.4680982149171335e-05,0.9801298819750646,2255
Tabuleiro,324.89,2.4672628585982385e-05,0.9801545546036505,2256
Arapei,324.89,2.4672628585982385e-05,0.9801792272322365,2257
Campinapolis,324.86,2.4670350341476308e-05,0.980203897582578,2258
Barra Do Mendes,323.99,2.4604281250800065e-05,0.9802285018638288,2259
Utinga,323.89,2.4596687102446472e-05,0.9802530985509312,2260
Porto Calvo,323.39,2.4558716360678518e-05,0.9802776572672919,2261
Sao Jose Do Hortencio,322.89,2.452074561891056e-05,0.9803021780129108,2262
Cordeiros,322.75,2.4510113811215532e-05,0.980326688126722,2263
Campestre,321.7,2.4430375253502827e-05,0.9803511185019754,2264
Barreirinhas,321.43,2.440987105294813e-05,0.9803755283730283,2265
Sucupira Do Norte,319.9,2.4293680583138182e-05,0.9803998220536114,2266
Juruena,319.9,2.4293680583138182e-05,0.9804241157341945,2267
Caibate,319.9,2.4293680583138182e-05,0.9804484094147776,2268
Santa Izabel Do Oeste,319.89,2.4292921168302824e-05,0.980472702335946,2269
Igaci,319.89,2.4292921168302824e-05,0.9804969952571143,2270
Fazenda Nova,319.79,2.4285327019949235e-05,0.9805212805841342,2271
Bonfim,319.74,2.428152994577244e-05,0.9805455621140801,2272
Carmo Da Cachoeira,319.44,2.4258747500711666e-05,0.9805698208615807,2273
Palmeira D'Oeste,319.18,2.423900271499233e-05,0.9805940598642957,2274
Eliseu Martins,318.98,2.422381441828515e-05,0.980618283678714,2275
Laranjal Do Jari,318.8,2.4210144951248684e-05,0.9806424938236652,2276
Joaquim Tavora,317.98,2.4147872934749236e-05,0.9806666416965999,2277
Ita,317.89,2.4141038201231002e-05,0.9806907827348011,2278
Rio Casca,317.43,2.4106105118804482e-05,0.98071488883992,2279
Sooretama,317.35999999999996,2.4100789214956967e-05,0.980738989629135,2280
Serra Do Ramalho,317.09,2.408028501440227e-05,0.9807630699141494,2281
Sabinopolis,317.08000000000004,2.4079525599566916e-05,0.980787149439749,2282
Laranjal,316.99,2.407269086604868e-05,0.980811222130615,2283
Dona Euzebia,316.89,2.406509671769509e-05,0.9808352872273327,2284
Ribeirao,316.4,2.4027885390762492e-05,0.9808593151127235,2285
Piranga,316.19,2.4011937679219953e-05,0.9808833270504027,2286
Iconha,315.74,2.397776401162879e-05,0.9809073048144143,2287
Bacuri,315.42,2.39534627368973e-05,0.9809312582771512,2288
Tunapolis,315.39,2.395118449239122e-05,0.9809552094616436,2289
Sitio Novo Do Tocantins,314.9,2.3913973165458624e-05,0.9809791234348091,2290
Coelho Neto,314.9,2.3913973165458624e-05,0.9810030374079746,2291
Belo Vale,313.8,2.3830437533569123e-05,0.9810268678455082,2292
Conceicao Das Pedras,313.59,2.381448982202658e-05,0.9810506823353302,2293
Olho D'Agua Das Cunhas,312.99,2.3768924931905036e-05,0.9810744512602622,2294
Rancho Queimado,312.89,2.376133078355144e-05,0.9810982125910457,2295
Itatim,312.69,2.374614248684426e-05,0.9811219587335325,2296
Santa Mariana,311.25,2.363678675055255e-05,0.981145595520283,2297
Sao Jose Da Bela Vista,310.84000000000003,2.3605650742302826e-05,0.9811692011710254,2298
Sao Pedro Da Agua Branca,309.9,2.3534265747779067e-05,0.9811927354367731,2299
Feliz Deserto,309.89,2.3533506332943705e-05,0.9812162689431061,2300
Tuparetama,309.8,2.3526671599425478e-05,0.9812397956147055,2301
Sao Tomas De Aquino,309.8,2.3526671599425478e-05,0.981263322286305,2302
Santa Terezinha,309.79999999999995,2.352667159942547e-05,0.9812868489579044,2303
Monte Carlo,309.5,2.35038891543647e-05,0.9813103528470588,2304
Sertao,309.49,2.3503129739529343e-05,0.9813338559767983,2305
Vereda,309.4,2.349629500601111e-05,0.9813573522718043,2306
Pocoes,308.99,2.3465158997761388e-05,0.9813808174308021,2307
Mariluz,308.99,2.3465158997761388e-05,0.9814042825897998,2308
Curaca,308.9,2.3458324264243154e-05,0.981427740914064,2309
Nova Itaberaba,308.89,2.3457564849407796e-05,0.9814511984789135,2310
Reserva,308.6,2.3435541819182384e-05,0.9814746340207327,2311
Itanhomi,308.55,2.3431744745005588e-05,0.9814980657654776,2312
Volta Grande,308.38,2.341883469280448e-05,0.9815214846001704,2313
Ouro Verde,307.96999999999997,2.3387698684554756e-05,0.981544872298855,2314
Alto Alegre,307.89,2.3381623365871883e-05,0.9815682539222209,2315
Turvo,306.99,2.3313276030689566e-05,0.9815915671982516,2316
Conceicao Da Barra,306.87,2.3304163052665254e-05,0.9816148713613042,2317
Lagoa Do Ouro,305.9,2.323049981363542e-05,0.9816381018611179,2318
Imigrante,305.9,2.323049981363542e-05,0.9816613323609316,2319
Estreito,305.89,2.322974039880006e-05,0.9816845621013304,2320
Saudades,305.84,2.3225943324623265e-05,0.981707788044655,2321
Urubici,305.69,2.321455210209288e-05,0.981731002596757,2322
Maria Da Fe,305.55,2.3203920294397852e-05,0.9817542065170515,2323
Ceara-Mirim,305.46000000000004,2.319708556087962e-05,0.9817774036026123,2324
Inubia Paulista,304.98,2.3160633648782382e-05,0.9818005642362612,2325
Brasil Novo,304.9,2.3154558330099506e-05,0.9818237187945913,2326
Claudia,302.68,2.2985968236649783e-05,0.981846704762828,2327
Oscar Bressane,301.8,2.291913973113818e-05,0.9818696239025592,2328
Viseu,301.0,2.2858386544309453e-05,0.9818924822891034,2329
Pocao,299.99,2.2781685645938182e-05,0.9819152639747494,2330
Centro Novo Do Maranhao,299.99,2.2781685645938182e-05,0.9819380456603953,2331
Ribeiraozinho,299.98,2.2780926231102825e-05,0.9819608265866264,2332
Almino Afonso,299.9,2.2774850912419948e-05,0.9819836014375388,2333
Sideropolis,299.70000000000005,2.275966261571277e-05,0.9820063611001545,2334
Florestal,299.5,2.2744474319005586e-05,0.9820291055744735,2335
Ibicoara,299.2,2.272169187394481e-05,0.9820518272663474,2336
Porto Rico,299.0,2.2706503577237627e-05,0.9820745337699247,2337
Iguatama,299.0,2.2706503577237627e-05,0.982097240273502,2338
Pains,298.33,2.2655622783268565e-05,0.9821198958962852,2339
Sao Jose Do Rio Claro,298.0,2.2630562093701718e-05,0.982142526458379,2340
Senador Cortes,298.0,2.2630562093701718e-05,0.9821651570204727,2341
Coluna,297.88,2.2621449115677406e-05,0.9821877784695884,2342
Pantano Grande,297.79,2.2614614382159175e-05,0.9822103930839705,2343
Tres Barras,297.34000000000003,2.2580440714568017e-05,0.9822329735246851,2344
Gilbues,296.0,2.2478679126629892e-05,0.9822554522038117,2345
Camutanga,295.8,2.246349082992271e-05,0.9822779156946416,2346
Curiuva,295.7,2.245589668156912e-05,0.9823003715913232,2347
Bananeiras,295.24,2.2420963599142602e-05,0.9823227925549224,2348
Colonia Vitoria,294.91,2.239590290957575e-05,0.9823451884578319,2349
Oroco,294.9,2.2395143494740387e-05,0.9823675836013267,2350
Angulo,294.7,2.2379955198033206e-05,0.9823899635565247,2351
Carneirinho,294.5,2.2364766901326025e-05,0.9824123283234261,2352
Irani,294.39,2.2356413338137074e-05,0.9824346847367642,2353
