seller_id,item_revenue,share,cum_share,rank
85d9eb9ddc5d00ca9336a2219c97bb13,23948.16,0.0015269289476275542,0.48135947120511025,121
40db9e9aa57f7bb151bcda6b0f9bdbb7,23823.989999999998,0.0015190118981579116,0.48287848310326814,122
0dd184061fb0eaa7ca37932c68ab91c5,23766.420000000002,0.001515341248742052,0.48439382435201017,123
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,23695.2,0.0015108002785944484,0.48590462463060463,124
05ff92fedb5be47920fea08e501238b9,23687.16,0.001510287650119487,0.48741491228072414,125
59fb871bf6f4522a87ba567b42dafecf,23628.510000000002,0.0015065481401622146,0.48892146042088636,126
00ee68308b45bc5e2660cd833c3f81cc,23440.66,0.001494570869139646,0.490416031290026,127
7b0df942f46435babab05d49b744b2c4,23272.78,0.0014838668805356064,0.49189989817056157,128
004c9cd9d87a3c30c522c48c4fc07416,23263.94,0.0014833032442521914,0.49338320141481373,129
b1b3948701c5c72445495bd161b83a4c,22691.15,0.001446782290996844,0.49482998370581055,130
bfd27a966d91cfaafdb25d076585f0da,22645.05,0.001443842966034691,0.4962738266718452,131
dc317f341ab0e22f39acbd9dbf9b4a1f,22570.13,0.0014390660847729885,0.49771289275661823,132
f457c46070d02cadd8a68551231220dd,22552.05,0.0014379133083019314,0.4991508060649202,133
48162d548f5b1b11b9d29d1e01f75a61,22277.78,0.0014204259187711361,0.5005712319836914,134
44073f8b7e41514de3b7815dd0237f4f,21901.93,0.001396461812761914,0.5019676937964532,135
128639473a139ac0f3e5f5ade55873a5,21694.45,0.0013832329376394093,0.5033509267340927,136
0c8380b62e38e8a1e6adbeba7eb9688c,21184.100000000002,0.0013506931438338843,0.5047016198779265,137
41b39e28db005d9731d9d485a83b4c38,20769.28,0.001324244319955354,0.5060258641978819,138
54a1852d1b8f10312c55e906355666ee,20614.399999999998,0.0013143692082386892,0.5073402334061206,139
7aa4334be125fcdd2ba64b3180029f14,20603.329999999998,0.0013136633876892094,0.5086538967938098,140
821fb029fc6e495ca4f08a35d51e53a5,20596.89,0.0013132527748311558,0.509967149568641,141
cd68562d3f44870c08922d380acae552,20564.14,0.0013111646426725767,0.5112783142113135,142
86ccac0b835037332a596a33b6949ee1,20544.13,0.0013098888098636249,0.5125882030211771,143
76d64c4aca3a7baf218bf93ef7fa768d,20455.29,0.0013042243927348254,0.513892427413912,144
fa40cc5b934574b62717c68f3d678b6d,20444.35,0.0013035268609542189,0.5151959542748662,145
96493fab2fbb13a14d0c0e8772eef5c3,20181.23,0.0012867503927537491,0.5164827046676199,146
d650b663c3b5f6fb392b6326366efa9a,20153.04,0.001284953005103357,0.5177676576727233,147
2a5b78b41cd05baeac8df54c6606b92c,20132.83,0.0012836644203422917,0.5190513220930656,148
1e8b33f18b4f7598d87f5cbee2282cc2,20011.3,0.0012759156966405468,0.5203272377897061,149
527801b552d0077ffd170872eb49683b,20005.36,0.001275536963662777,0.5216027747533689,150
c33847515fa6305ce6feb1e818569f13,19894.26,0.001268453254263749,0.5228712280076326,151
